"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value","Flag and Footnotes"
"2018","Austria","Other liquid biofuels","Production capacity","Thousand tonnes per year","645.500",""
"2018","Poland","Pure biogasoline","Production capacity","Thousand tonnes per year","909.480",""
"2018","Poland","Pure biodiesels","Production capacity","Thousand tonnes per year","1,520.670",""
"2018","Poland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Poland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Portugal","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Portugal","Pure biodiesels","Production capacity","Thousand tonnes per year","721.308",""
"2018","Portugal","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Portugal","Other liquid biofuels","Production capacity","Thousand tonnes per year","51.571",""
"2018","Romania","Pure biogasoline","Production capacity","Thousand tonnes per year","80.000",""
"2018","Romania","Pure biodiesels","Production capacity","Thousand tonnes per year","200.000",""
"2018","Romania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Romania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Slovenia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Slovenia","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Slovenia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Slovenia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Slovakia","Pure biogasoline","Production capacity","Thousand tonnes per year","126.000",""
"2018","Slovakia","Pure biodiesels","Production capacity","Thousand tonnes per year","125.000",""
"2018","Slovakia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Slovakia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Finland","Pure biogasoline","Production capacity","Thousand tonnes per year","50.000",""
"2018","Finland","Pure biodiesels","Production capacity","Thousand tonnes per year","500.000",""
"2018","Finland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","7.000",""
"2018","Finland","Other liquid biofuels","Production capacity","Thousand tonnes per year","50.000",""
"2018","Sweden","Pure biogasoline","Production capacity","Thousand tonnes per year","199.000",""
"2018","Sweden","Pure biodiesels","Production capacity","Thousand tonnes per year","450.000",""
"2018","Sweden","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Sweden","Other liquid biofuels","Production capacity","Thousand tonnes per year","97.000",""
"2018","Iceland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Iceland","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Iceland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Iceland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Norway","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Norway","Pure biodiesels","Production capacity","Thousand tonnes per year","120.000",""
"2018","Norway","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Norway","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","United Kingdom","Pure biogasoline","Production capacity","Thousand tonnes per year","718.572",""
"2018","United Kingdom","Pure biodiesels","Production capacity","Thousand tonnes per year","579.752",""
"2018","United Kingdom","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","United Kingdom","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","North Macedonia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","North Macedonia","Pure biodiesels","Production capacity","Thousand tonnes per year","20.000",""
"2018","North Macedonia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","North Macedonia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Turkey","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2018","Turkey","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2018","Turkey","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2018","Turkey","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","European Union - 27 countries (from 2020)","Pure biogasoline","Production capacity","Thousand tonnes per year","6,597.584",""
"2019","European Union - 27 countries (from 2020)","Pure biodiesels","Production capacity","Thousand tonnes per year","21,946.321",""
"2019","European Union - 27 countries (from 2020)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","24.000",""
"2019","European Union - 27 countries (from 2020)","Other liquid biofuels","Production capacity","Thousand tonnes per year","5,044.053",""
"2019","European Union - 28 countries (2013-2020)","Pure biogasoline","Production capacity","Thousand tonnes per year","7,316.156",""
"2019","European Union - 28 countries (2013-2020)","Pure biodiesels","Production capacity","Thousand tonnes per year","22,559.751",""
"2019","European Union - 28 countries (2013-2020)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","24.000",""
"2019","European Union - 28 countries (2013-2020)","Other liquid biofuels","Production capacity","Thousand tonnes per year","5,044.053",""
"2019","Euro area - 19 countries  (from 2015)","Pure biogasoline","Production capacity","Thousand tonnes per year","4,663.184",""
"2019","Euro area - 19 countries  (from 2015)","Pure biodiesels","Production capacity","Thousand tonnes per year","18,944.651",""
"2019","Euro area - 19 countries  (from 2015)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","24.000",""
"2019","Euro area - 19 countries  (from 2015)","Other liquid biofuels","Production capacity","Thousand tonnes per year","4,950.371",""
"2019","Belgium","Pure biogasoline","Production capacity","Thousand tonnes per year","408.000",""
"2019","Belgium","Pure biodiesels","Production capacity","Thousand tonnes per year","450.000",""
"2019","Belgium","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Belgium","Other liquid biofuels","Production capacity","Thousand tonnes per year","69.300",""
"2019","Bulgaria","Pure biogasoline","Production capacity","Thousand tonnes per year","27.000",""
"2019","Bulgaria","Pure biodiesels","Production capacity","Thousand tonnes per year","180.000",""
"2019","Bulgaria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Bulgaria","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Czechia","Pure biogasoline","Production capacity","Thousand tonnes per year","180.000",""
"2019","Czechia","Pure biodiesels","Production capacity","Thousand tonnes per year","420.000",""
"2019","Czechia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Czechia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Denmark","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Denmark","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Denmark","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Denmark","Other liquid biofuels","Production capacity","Thousand tonnes per year","7.682",""
"2019","Germany (until 1990 former territory of the FRG)","Pure biogasoline","Production capacity","Thousand tonnes per year","736.000",""
"2019","Germany (until 1990 former territory of the FRG)","Pure biodiesels","Production capacity","Thousand tonnes per year","4,171.000",""
"2019","Germany (until 1990 former territory of the FRG)","Pure bio jet kerosene","Production capacity","Thousand tonnes per year",":",""
"2019","Germany (until 1990 former territory of the FRG)","Other liquid biofuels","Production capacity","Thousand tonnes per year","3,994.000",""
"2019","Ireland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Ireland","Pure biodiesels","Production capacity","Thousand tonnes per year","35.200",""
"2019","Ireland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Ireland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Greece","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Greece","Pure biodiesels","Production capacity","Thousand tonnes per year","1,045.449",""
"2019","Greece","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Greece","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Spain","Pure biogasoline","Production capacity","Thousand tonnes per year","464.000",""
"2019","Spain","Pure biodiesels","Production capacity","Thousand tonnes per year","4,237.000",""
"2019","Spain","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Spain","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","France","Pure biogasoline","Production capacity","Thousand tonnes per year","1,654.684",""
"2019","France","Pure biodiesels","Production capacity","Thousand tonnes per year","2,305.000",""
"2019","France","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","France","Other liquid biofuels","Production capacity","Thousand tonnes per year","40.000",""
"2019","Croatia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Croatia","Pure biodiesels","Production capacity","Thousand tonnes per year","41.000",""
"2019","Croatia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Croatia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Italy","Pure biogasoline","Production capacity","Thousand tonnes per year","332.000",""
"2019","Italy","Pure biodiesels","Production capacity","Thousand tonnes per year","2,212.194",""
"2019","Italy","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Italy","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Cyprus","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Cyprus","Pure biodiesels","Production capacity","Thousand tonnes per year","5.000",""
"2019","Cyprus","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Cyprus","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Latvia","Pure biogasoline","Production capacity","Thousand tonnes per year","19.000",""
"2019","Latvia","Pure biodiesels","Production capacity","Thousand tonnes per year","173.000",""
"2019","Latvia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Latvia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Lithuania","Pure biogasoline","Production capacity","Thousand tonnes per year","20.000",""
"2019","Lithuania","Pure biodiesels","Production capacity","Thousand tonnes per year","195.000",""
"2019","Lithuania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Lithuania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Hungary","Pure biogasoline","Production capacity","Thousand tonnes per year","539.000",""
"2019","Hungary","Pure biodiesels","Production capacity","Thousand tonnes per year","180.000",""
"2019","Hungary","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Hungary","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Malta","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Malta","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Malta","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Malta","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Netherlands","Pure biogasoline","Production capacity","Thousand tonnes per year","617.000",""
"2019","Netherlands","Pure biodiesels","Production capacity","Thousand tonnes per year","2,124.000",""
"2019","Netherlands","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Netherlands","Other liquid biofuels","Production capacity","Thousand tonnes per year","100.000",""
"2019","Austria","Pure biogasoline","Production capacity","Thousand tonnes per year","220.500",""
"2019","Austria","Pure biodiesels","Production capacity","Thousand tonnes per year","645.500",""
"2019","Austria","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Austria","Other liquid biofuels","Production capacity","Thousand tonnes per year","645.500",""
"2019","Poland","Pure biogasoline","Production capacity","Thousand tonnes per year","909.400",""
"2019","Poland","Pure biodiesels","Production capacity","Thousand tonnes per year","1,520.670",""
"2019","Poland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Poland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Portugal","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Portugal","Pure biodiesels","Production capacity","Thousand tonnes per year","721.308",""
"2019","Portugal","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Portugal","Other liquid biofuels","Production capacity","Thousand tonnes per year","51.571",""
"2019","Romania","Pure biogasoline","Production capacity","Thousand tonnes per year","80.000",""
"2019","Romania","Pure biodiesels","Production capacity","Thousand tonnes per year","210.000",""
"2019","Romania","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Romania","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Slovenia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Slovenia","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Slovenia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Slovenia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Slovakia","Pure biogasoline","Production capacity","Thousand tonnes per year","142.000",""
"2019","Slovakia","Pure biodiesels","Production capacity","Thousand tonnes per year","125.000",""
"2019","Slovakia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Slovakia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Finland","Pure biogasoline","Production capacity","Thousand tonnes per year","50.000",""
"2019","Finland","Pure biodiesels","Production capacity","Thousand tonnes per year","500.000",""
"2019","Finland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","24.000",""
"2019","Finland","Other liquid biofuels","Production capacity","Thousand tonnes per year","50.000",""
"2019","Sweden","Pure biogasoline","Production capacity","Thousand tonnes per year","199.000",""
"2019","Sweden","Pure biodiesels","Production capacity","Thousand tonnes per year","450.000",""
"2019","Sweden","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Sweden","Other liquid biofuels","Production capacity","Thousand tonnes per year","86.000",""
"2019","Iceland","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Iceland","Pure biodiesels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Iceland","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Iceland","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Norway","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","Norway","Pure biodiesels","Production capacity","Thousand tonnes per year","120.000",""
"2019","Norway","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","Norway","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","United Kingdom","Pure biogasoline","Production capacity","Thousand tonnes per year","718.572",""
"2019","United Kingdom","Pure biodiesels","Production capacity","Thousand tonnes per year","613.430",""
"2019","United Kingdom","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","United Kingdom","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","North Macedonia","Pure biogasoline","Production capacity","Thousand tonnes per year","0.000",""
"2019","North Macedonia","Pure biodiesels","Production capacity","Thousand tonnes per year","20.000",""
"2019","North Macedonia","Pure bio jet kerosene","Production capacity","Thousand tonnes per year","0.000",""
"2019","North Macedonia","Other liquid biofuels","Production capacity","Thousand tonnes per year","0.000",""
"2019","Turkey","Pure biogasoline","Production capacity","Thousand tonnes per year",":",""
"2019","Turkey","Pure biodiesels","Production capacity","Thousand tonnes per year",":",""
"2019","Turkey","Pure bio jet kerosene","Production capacity","Thousand tonnes per year",":",""
"2019","Turkey","Other liquid biofuels","Production capacity","Thousand tonnes per year",":",""
