geo_code,time,value,type,value_share_calculated
DE,2003,3390.0,TOTAL,1.0
DE,2004,3411.0,TOTAL,1.0
DE,2005,3450.0,TOTAL,1.0
DE,2006,3466.0,TOTAL,1.0
DE,2007,3527.0,TOTAL,1.0
DE,2008,3517.0,TOTAL,1.0
DE,2009,3515.0,TOTAL,1.0
DE,2010,3504.0,TOTAL,1.0
DE,2011,3538.0,TOTAL,1.0
DE,2012,3501.0,TOTAL,1.0
DE,2013,3499.0,TOTAL,1.0
DE,2014,3541.0,TOTAL,1.0
DE,2015,3567.0,TOTAL,1.0
DE,2016,3557.0,TOTAL,1.0
DK,2000,3313.0,TOTAL,1.0
DK,2001,3335.0,TOTAL,1.0
DK,2002,3373.0,TOTAL,1.0
DK,2003,3343.0,TOTAL,1.0
DK,2004,3382.0,TOTAL,1.0
DK,2005,3414.0,TOTAL,1.0
DK,2006,3407.0,TOTAL,1.0
DK,2007,3445.0,TOTAL,1.0
DK,2008,3326.0,TOTAL,1.0
DK,2009,3340.0,TOTAL,1.0
DK,2010,3398.0,TOTAL,1.0
DK,2011,3348.0,TOTAL,1.0
DK,2012,3331.0,TOTAL,1.0
DK,2013,3367.0,TOTAL,1.0
DK,2014,3355.0,TOTAL,1.0
DK,2015,3342.0,TOTAL,1.0
DK,2016,3368.0,TOTAL,1.0
EE,2000,3050.0,TOTAL,1.0
EE,2001,3046.0,TOTAL,1.0
EE,2002,3043.0,TOTAL,1.0
EE,2003,3074.0,TOTAL,1.0
EE,2004,3080.0,TOTAL,1.0
EE,2005,3167.0,TOTAL,1.0
EE,2006,3203.0,TOTAL,1.0
EE,2007,3222.0,TOTAL,1.0
EE,2008,3313.0,TOTAL,1.0
EE,2009,3348.0,TOTAL,1.0
EE,2010,3310.0,TOTAL,1.0
EE,2011,3289.0,TOTAL,1.0
EE,2012,3232.0,TOTAL,1.0
EE,2013,3253.0,TOTAL,1.0
EE,2014,3210.0,TOTAL,1.0
EE,2015,3171.0,TOTAL,1.0
EE,2016,3142.0,TOTAL,1.0
EL,2000,3602.0,TOTAL,1.0
EL,2001,3614.0,TOTAL,1.0
EL,2002,3639.0,TOTAL,1.0
EL,2003,3651.0,TOTAL,1.0
EL,2004,3719.0,TOTAL,1.0
EL,2005,3593.0,TOTAL,1.0
EL,2006,3485.0,TOTAL,1.0
EL,2007,3511.0,TOTAL,1.0
EL,2008,3519.0,TOTAL,1.0
EL,2009,3505.0,TOTAL,1.0
EL,2010,3442.0,TOTAL,1.0
EL,2011,3427.0,TOTAL,1.0
EL,2012,3404.0,TOTAL,1.0
EL,2013,3400.0,TOTAL,1.0
EL,2014,3439.0,TOTAL,1.0
EL,2015,3396.0,TOTAL,1.0
EL,2016,3336.0,TOTAL,1.0
ES,2000,3360.0,TOTAL,1.0
ES,2001,3332.0,TOTAL,1.0
ES,2002,3359.0,TOTAL,1.0
ES,2003,3297.0,TOTAL,1.0
ES,2004,3246.0,TOTAL,1.0
ES,2005,3220.0,TOTAL,1.0
ES,2006,3227.0,TOTAL,1.0
ES,2007,3223.0,TOTAL,1.0
ES,2008,3208.0,TOTAL,1.0
ES,2009,3205.0,TOTAL,1.0
ES,2010,3183.0,TOTAL,1.0
ES,2011,3192.0,TOTAL,1.0
ES,2012,3173.0,TOTAL,1.0
ES,2013,3174.0,TOTAL,1.0
ES,2014,3163.0,TOTAL,1.0
ES,2015,3195.0,TOTAL,1.0
ES,2016,3274.0,TOTAL,1.0
EU27_2020,2000,3396.0,TOTAL,1.0
EU27_2020,2001,3415.0,TOTAL,1.0
EU27_2020,2002,3437.0,TOTAL,1.0
EU27_2020,2003,3406.0,TOTAL,1.0
EU27_2020,2004,3408.0,TOTAL,1.0
EU27_2020,2005,3404.0,TOTAL,1.0
EU27_2020,2006,3411.0,TOTAL,1.0
EU27_2020,2007,3413.0,TOTAL,1.0
EU27_2020,2008,3419.0,TOTAL,1.0
EU27_2020,2009,3419.0,TOTAL,1.0
EU27_2020,2010,3407.0,TOTAL,1.0
EU27_2020,2011,3414.0,TOTAL,1.0
EU27_2020,2012,3395.0,TOTAL,1.0
EU27_2020,2013,3406.0,TOTAL,1.0
EU27_2020,2014,3387.0,TOTAL,1.0
EU27_2020,2015,3405.0,TOTAL,1.0
EU27_2020,2016,3430.0,TOTAL,1.0
EU28,2000,3391.0,TOTAL,1.0
EU28,2001,3413.0,TOTAL,1.0
EU28,2002,3434.0,TOTAL,1.0
EU28,2003,3406.0,TOTAL,1.0
EU28,2004,3413.0,TOTAL,1.0
EU28,2005,3409.0,TOTAL,1.0
EU28,2006,3415.0,TOTAL,1.0
EU28,2007,3414.0,TOTAL,1.0
EU28,2008,3420.0,TOTAL,1.0
EU28,2009,3419.0,TOTAL,1.0
EU28,2010,3408.0,TOTAL,1.0
EU28,2011,3415.0,TOTAL,1.0
EU28,2012,3397.0,TOTAL,1.0
EU28,2013,3409.0,TOTAL,1.0
EU28,2014,3385.0,TOTAL,1.0
EU28,2015,3404.0,TOTAL,1.0
EU28,2016,3423.0,TOTAL,1.0
FI,2000,3151.0,TOTAL,1.0
FI,2001,3171.0,TOTAL,1.0
FI,2002,3152.0,TOTAL,1.0
FI,2003,3154.0,TOTAL,1.0
FI,2004,3188.0,TOTAL,1.0
FI,2005,3201.0,TOTAL,1.0
FI,2006,3237.0,TOTAL,1.0
FI,2007,3281.0,TOTAL,1.0
FI,2008,3236.0,TOTAL,1.0
FI,2009,3233.0,TOTAL,1.0
FI,2010,3280.0,TOTAL,1.0
FI,2011,3305.0,TOTAL,1.0
FI,2012,3323.0,TOTAL,1.0
FI,2013,3368.0,TOTAL,1.0
FI,2014,3320.0,TOTAL,1.0
FI,2015,3333.0,TOTAL,1.0
FI,2016,3339.0,TOTAL,1.0
FR,2000,3605.0,TOTAL,1.0
FR,2001,3640.0,TOTAL,1.0
FR,2002,3656.0,TOTAL,1.0
FR,2003,3587.0,TOTAL,1.0
FR,2004,3555.0,TOTAL,1.0
FR,2005,3538.0,TOTAL,1.0
FR,2006,3513.0,TOTAL,1.0
FR,2007,3466.0,TOTAL,1.0
FR,2008,3551.0,TOTAL,1.0
FR,2009,3530.0,TOTAL,1.0
FR,2010,3536.0,TOTAL,1.0
FR,2011,3514.0,TOTAL,1.0
FR,2012,3460.0,TOTAL,1.0
FR,2013,3482.0,TOTAL,1.0
FR,2014,3411.0,TOTAL,1.0
FR,2015,3488.0,TOTAL,1.0
FR,2016,3532.0,TOTAL,1.0
HR,2000,2556.0,TOTAL,1.0
HR,2001,2738.0,TOTAL,1.0
HR,2002,2820.0,TOTAL,1.0
HR,2003,2868.0,TOTAL,1.0
HR,2004,2943.0,TOTAL,1.0
HR,2005,2980.0,TOTAL,1.0
HR,2006,3070.0,TOTAL,1.0
HR,2007,3077.0,TOTAL,1.0
HR,2008,3109.0,TOTAL,1.0
HR,2009,3058.0,TOTAL,1.0
HR,2010,2971.0,TOTAL,1.0
HR,2011,2997.0,TOTAL,1.0
HR,2012,2995.0,TOTAL,1.0
HR,2013,3059.0,TOTAL,1.0
HR,2014,2977.0,TOTAL,1.0
HR,2015,3047.0,TOTAL,1.0
HR,2016,3128.0,TOTAL,1.0
HU,2000,3172.0,TOTAL,1.0
HU,2001,3094.0,TOTAL,1.0
HU,2002,3075.0,TOTAL,1.0
HU,2003,3061.0,TOTAL,1.0
HU,2004,3192.0,TOTAL,1.0
HU,2005,3270.0,TOTAL,1.0
HU,2006,3278.0,TOTAL,1.0
HU,2007,3164.0,TOTAL,1.0
HU,2008,3149.0,TOTAL,1.0
HU,2009,3140.0,TOTAL,1.0
HU,2010,3062.0,TOTAL,1.0
HU,2011,3064.0,TOTAL,1.0
HU,2012,3009.0,TOTAL,1.0
HU,2013,3037.0,TOTAL,1.0
HU,2014,3110.0,TOTAL,1.0
HU,2015,3222.0,TOTAL,1.0
HU,2016,3251.0,TOTAL,1.0
IE,2000,3727.0,TOTAL,1.0
IE,2001,3722.0,TOTAL,1.0
IE,2002,3583.0,TOTAL,1.0
IE,2003,3592.0,TOTAL,1.0
IE,2004,3573.0,TOTAL,1.0
IE,2005,3485.0,TOTAL,1.0
IE,2006,3503.0,TOTAL,1.0
IE,2007,3532.0,TOTAL,1.0
IE,2008,3582.0,TOTAL,1.0
IE,2009,3571.0,TOTAL,1.0
IE,2010,3591.0,TOTAL,1.0
IE,2011,3600.0,TOTAL,1.0
IE,2012,3598.0,TOTAL,1.0
IE,2013,3600.0,TOTAL,1.0
IE,2014,3654.0,TOTAL,1.0
IE,2015,3717.0,TOTAL,1.0
IE,2016,3746.0,TOTAL,1.0
IT,2000,3668.0,TOTAL,1.0
IT,2001,3671.0,TOTAL,1.0
IT,2002,3661.0,TOTAL,1.0
IT,2003,3621.0,TOTAL,1.0
IT,2004,3626.0,TOTAL,1.0
IT,2005,3567.0,TOTAL,1.0
IT,2006,3625.0,TOTAL,1.0
IT,2007,3618.0,TOTAL,1.0
IT,2008,3595.0,TOTAL,1.0
IT,2009,3599.0,TOTAL,1.0
IT,2010,3583.0,TOTAL,1.0
IT,2011,3575.0,TOTAL,1.0
IT,2012,3575.0,TOTAL,1.0
IT,2013,3579.0,TOTAL,1.0
IT,2014,3487.0,TOTAL,1.0
IT,2015,3483.0,TOTAL,1.0
IT,2016,3472.0,TOTAL,1.0
LT,2000,3160.0,TOTAL,1.0
LT,2001,3269.0,TOTAL,1.0
LT,2002,3276.0,TOTAL,1.0
LT,2003,3288.0,TOTAL,1.0
LT,2004,3361.0,TOTAL,1.0
LT,2005,3463.0,TOTAL,1.0
LT,2006,3466.0,TOTAL,1.0
LT,2007,3563.0,TOTAL,1.0
LT,2008,3522.0,TOTAL,1.0
LT,2009,3470.0,TOTAL,1.0
LT,2010,3333.0,TOTAL,1.0
LT,2011,3409.0,TOTAL,1.0
LT,2012,3390.0,TOTAL,1.0
LT,2013,3417.0,TOTAL,1.0
LT,2014,3387.0,TOTAL,1.0
LT,2015,3382.0,TOTAL,1.0
LT,2016,3398.0,TOTAL,1.0
LU,2000,3479.0,TOTAL,1.0
LU,2001,3484.0,TOTAL,1.0
LU,2002,3484.0,TOTAL,1.0
LU,2003,3489.0,TOTAL,1.0
LU,2004,3489.0,TOTAL,1.0
LU,2005,3502.0,TOTAL,1.0
LU,2006,3505.0,TOTAL,1.0
LU,2007,3501.0,TOTAL,1.0
LU,2008,3511.0,TOTAL,1.0
LU,2009,3511.0,TOTAL,1.0
LU,2010,3526.0,TOTAL,1.0
LU,2011,3532.0,TOTAL,1.0
LU,2012,3540.0,TOTAL,1.0
LU,2013,3539.0,TOTAL,1.0
LU,2014,3495.0,TOTAL,1.0
LU,2015,3467.0,TOTAL,1.0
LU,2016,3466.0,TOTAL,1.0
LV,2000,2785.0,TOTAL,1.0
LV,2001,2897.0,TOTAL,1.0
LV,2002,3005.0,TOTAL,1.0
LV,2003,3047.0,TOTAL,1.0
LV,2004,3077.0,TOTAL,1.0
LV,2005,3141.0,TOTAL,1.0
LV,2006,3213.0,TOTAL,1.0
LV,2007,3161.0,TOTAL,1.0
LV,2008,3157.0,TOTAL,1.0
LV,2009,3174.0,TOTAL,1.0
LV,2010,3136.0,TOTAL,1.0
LV,2011,3148.0,TOTAL,1.0
LV,2012,3108.0,TOTAL,1.0
LV,2013,3174.0,TOTAL,1.0
LV,2014,3208.0,TOTAL,1.0
LV,2015,3174.0,TOTAL,1.0
LV,2016,3226.0,TOTAL,1.0
MT,2000,3331.0,TOTAL,1.0
MT,2001,3342.0,TOTAL,1.0
MT,2002,3343.0,TOTAL,1.0
MT,2003,3369.0,TOTAL,1.0
MT,2004,3372.0,TOTAL,1.0
MT,2005,3369.0,TOTAL,1.0
MT,2006,3368.0,TOTAL,1.0
MT,2007,3370.0,TOTAL,1.0
MT,2008,3371.0,TOTAL,1.0
MT,2009,3379.0,TOTAL,1.0
MT,2010,3387.0,TOTAL,1.0
MT,2011,3374.0,TOTAL,1.0
MT,2012,3381.0,TOTAL,1.0
MT,2013,3378.0,TOTAL,1.0
MT,2014,3415.0,TOTAL,1.0
MT,2015,3425.0,TOTAL,1.0
MT,2016,3382.0,TOTAL,1.0
NL,2000,3265.0,TOTAL,1.0
NL,2001,3254.0,TOTAL,1.0
NL,2002,3249.0,TOTAL,1.0
NL,2003,3141.0,TOTAL,1.0
NL,2004,3197.0,TOTAL,1.0
NL,2005,3231.0,TOTAL,1.0
NL,2006,3213.0,TOTAL,1.0
NL,2007,3237.0,TOTAL,1.0
NL,2008,3228.0,TOTAL,1.0
NL,2009,3213.0,TOTAL,1.0
NL,2010,3208.0,TOTAL,1.0
NL,2011,3212.0,TOTAL,1.0
NL,2012,3225.0,TOTAL,1.0
NL,2013,3228.0,TOTAL,1.0
NL,2014,3213.0,TOTAL,1.0
NL,2015,3240.0,TOTAL,1.0
NL,2016,3241.0,TOTAL,1.0
PL,2000,3419.0,TOTAL,1.0
PL,2001,3421.0,TOTAL,1.0
PL,2002,3429.0,TOTAL,1.0
PL,2003,3421.0,TOTAL,1.0
PL,2004,3380.0,TOTAL,1.0
PL,2005,3370.0,TOTAL,1.0
PL,2006,3353.0,TOTAL,1.0
PL,2007,3364.0,TOTAL,1.0
PL,2008,3346.0,TOTAL,1.0
PL,2009,3418.0,TOTAL,1.0
PL,2010,3413.0,TOTAL,1.0
PL,2011,3443.0,TOTAL,1.0
PL,2012,3443.0,TOTAL,1.0
PL,2013,3451.0,TOTAL,1.0
PL,2014,3414.0,TOTAL,1.0
PL,2015,3373.0,TOTAL,1.0
PL,2016,3451.0,TOTAL,1.0
PT,2000,3544.0,TOTAL,1.0
PT,2001,3538.0,TOTAL,1.0
PT,2002,3534.0,TOTAL,1.0
PT,2003,3523.0,TOTAL,1.0
PT,2004,3535.0,TOTAL,1.0
PT,2005,3531.0,TOTAL,1.0
PT,2006,3521.0,TOTAL,1.0
PT,2007,3530.0,TOTAL,1.0
PT,2008,3538.0,TOTAL,1.0
PT,2009,3507.0,TOTAL,1.0
PT,2010,3498.0,TOTAL,1.0
PT,2011,3477.0,TOTAL,1.0
PT,2012,3473.0,TOTAL,1.0
PT,2013,3477.0,TOTAL,1.0
PT,2014,3377.0,TOTAL,1.0
PT,2015,3437.0,TOTAL,1.0
PT,2016,3381.0,TOTAL,1.0
RO,2000,3141.0,TOTAL,1.0
RO,2001,3239.0,TOTAL,1.0
RO,2002,3319.0,TOTAL,1.0
RO,2003,3365.0,TOTAL,1.0
RO,2004,3354.0,TOTAL,1.0
RO,2005,3396.0,TOTAL,1.0
RO,2006,3430.0,TOTAL,1.0
RO,2007,3375.0,TOTAL,1.0
RO,2008,3402.0,TOTAL,1.0
RO,2009,3379.0,TOTAL,1.0
RO,2010,3325.0,TOTAL,1.0
RO,2011,3339.0,TOTAL,1.0
RO,2012,3341.0,TOTAL,1.0
RO,2013,3358.0,TOTAL,1.0
RO,2014,3417.0,TOTAL,1.0
RO,2015,3476.0,TOTAL,1.0
RO,2016,3525.0,TOTAL,1.0
SE,2000,3099.0,TOTAL,1.0
SE,2001,3124.0,TOTAL,1.0
SE,2002,3133.0,TOTAL,1.0
SE,2003,3124.0,TOTAL,1.0
SE,2004,3147.0,TOTAL,1.0
SE,2005,3122.0,TOTAL,1.0
SE,2006,3091.0,TOTAL,1.0
SE,2007,3089.0,TOTAL,1.0
SE,2008,3128.0,TOTAL,1.0
SE,2009,3126.0,TOTAL,1.0
SE,2010,3151.0,TOTAL,1.0
SE,2011,3157.0,TOTAL,1.0
SE,2012,3170.0,TOTAL,1.0
SE,2013,3179.0,TOTAL,1.0
SE,2014,3198.0,TOTAL,1.0
SE,2015,3182.0,TOTAL,1.0
SE,2016,3192.0,TOTAL,1.0
SI,2000,3056.0,TOTAL,1.0
SI,2001,3055.0,TOTAL,1.0
SI,2002,3081.0,TOTAL,1.0
SI,2003,3113.0,TOTAL,1.0
SI,2004,3158.0,TOTAL,1.0
SI,2005,3071.0,TOTAL,1.0
SI,2006,3120.0,TOTAL,1.0
SI,2007,3143.0,TOTAL,1.0
SI,2008,3156.0,TOTAL,1.0
SI,2009,3179.0,TOTAL,1.0
SI,2010,3176.0,TOTAL,1.0
SI,2011,3165.0,TOTAL,1.0
SI,2012,3160.0,TOTAL,1.0
SI,2013,3168.0,TOTAL,1.0
SI,2014,3203.0,TOTAL,1.0
SI,2015,3164.0,TOTAL,1.0
SI,2016,3164.0,TOTAL,1.0
SK,2000,2778.0,TOTAL,1.0
SK,2001,2785.0,TOTAL,1.0
SK,2002,2800.0,TOTAL,1.0
SK,2003,2790.0,TOTAL,1.0
SK,2004,2817.0,TOTAL,1.0
SK,2005,2841.0,TOTAL,1.0
SK,2006,2833.0,TOTAL,1.0
SK,2007,2794.0,TOTAL,1.0
SK,2008,2864.0,TOTAL,1.0
SK,2009,2899.0,TOTAL,1.0
SK,2010,2950.0,TOTAL,1.0
SK,2011,2941.0,TOTAL,1.0
SK,2012,2901.0,TOTAL,1.0
SK,2013,2944.0,TOTAL,1.0
SK,2014,2823.0,TOTAL,1.0
SK,2015,2718.0,TOTAL,1.0
SK,2016,2831.0,TOTAL,1.0
UK,2000,3362.0,TOTAL,1.0
UK,2001,3400.0,TOTAL,1.0
UK,2002,3416.0,TOTAL,1.0
UK,2003,3400.0,TOTAL,1.0
UK,2004,3445.0,TOTAL,1.0
UK,2005,3438.0,TOTAL,1.0
UK,2006,3438.0,TOTAL,1.0
UK,2007,3417.0,TOTAL,1.0
UK,2008,3422.0,TOTAL,1.0
UK,2009,3412.0,TOTAL,1.0
UK,2010,3404.0,TOTAL,1.0
UK,2011,3417.0,TOTAL,1.0
UK,2012,3403.0,TOTAL,1.0
UK,2013,3424.0,TOTAL,1.0
UK,2014,3376.0,TOTAL,1.0
UK,2015,3393.0,TOTAL,1.0
UK,2016,3374.0,TOTAL,1.0
AT,2000,2552.0,VEG,0.6849168008588299
AT,2001,2559.0,VEG,0.6864270386266095
AT,2002,2499.0,VEG,0.6842825848849945
AT,2003,2544.0,VEG,0.7049044056525353
AT,2004,2611.0,VEG,0.7240709927897948
AT,2005,2584.0,VEG,0.7098901098901099
AT,2006,2693.0,VEG,0.724119386931971
AT,2007,2660.0,VEG,0.7118009098207118
AT,2008,2675.0,VEG,0.7196663976324993
AT,2009,2643.0,VEG,0.7099113618049959
AT,2010,2621.0,VEG,0.7038131041890441
AT,2011,2632.0,VEG,0.7046854082998661
AT,2012,2631.0,VEG,0.7036640813051618
AT,2013,2631.0,VEG,0.6982484076433121
AT,2014,2539.0,VEG,0.6914488017429193
AT,2015,2503.0,VEG,0.6831331877729258
AT,2016,2478.0,VEG,0.6772342169991801
BE,2000,2551.0,VEG,0.687786465354543
BE,2001,2527.0,VEG,0.6744061916199626
BE,2002,2544.0,VEG,0.6785809549213123
BE,2003,2561.0,VEG,0.6889965025558246
BE,2004,2570.0,VEG,0.6904889844169801
BE,2005,2548.0,VEG,0.6856835306781486
BE,2006,2549.0,VEG,0.6859526372443487
BE,2007,2530.0,VEG,0.6813897118233234
BE,2008,2549.0,VEG,0.6885467314964884
BE,2009,2597.0,VEG,0.7024614552339735
BE,2010,2605.0,VEG,0.7027245751281359
BE,2011,2572.0,VEG,0.6913978494623656
BE,2012,2566.0,VEG,0.6907133243606999
BE,2013,2561.0,VEG,0.6860433967318511
BE,2014,2637.0,VEG,0.6959619952494062
BE,2015,2611.0,VEG,0.6863827549947423
BE,2016,2593.0,VEG,0.68706942236354
BG,2000,2168.0,VEG,0.7707074297902595
BG,2001,2213.0,VEG,0.7858664772727273
BG,2002,2199.0,VEG,0.7912918315940985
BG,2003,2205.0,VEG,0.7997823721436343
BG,2004,2165.0,VEG,0.7832850940665702
BG,2005,2130.0,VEG,0.7822254865956666
BG,2006,2152.0,VEG,0.7799927509967379
BG,2007,2146.0,VEG,0.7849305047549379
BG,2008,2160.0,VEG,0.7764198418404026
BG,2009,2164.0,VEG,0.7770197486535009
BG,2010,2130.0,VEG,0.7711803041274439
BG,2011,2123.0,VEG,0.7667027807872878
BG,2012,2112.0,VEG,0.7605329492257832
BG,2013,2148.0,VEG,0.7592788971367974
BG,2014,2196.0,VEG,0.7664921465968586
BG,2015,2089.0,VEG,0.7588085724664003
BG,2016,2141.0,VEG,0.7597586941092974
CY,2000,1888.0,VEG,0.7055306427503737
CY,2001,1863.0,VEG,0.7035498489425982
CY,2002,1847.0,VEG,0.7001516300227445
CY,2003,1865.0,VEG,0.7142857142857143
CY,2004,1849.0,VEG,0.7108804306036139
CY,2005,1840.0,VEG,0.7173489278752436
CY,2006,1854.0,VEG,0.7245017584994138
CY,2007,1921.0,VEG,0.7279272451686245
CY,2008,1939.0,VEG,0.7297704177643959
CY,2009,1934.0,VEG,0.7353612167300381
CY,2010,1975.0,VEG,0.7394234369150131
CY,2011,1954.0,VEG,0.7282892284755871
CY,2012,1927.0,VEG,0.7299242424242425
CY,2013,1994.0,VEG,0.7527368818422046
CY,2014,2297.0,VEG,0.7669449081803005
CY,2015,2358.0,VEG,0.7728613569321534
CY,2016,2342.0,VEG,0.771155745801778
CZ,2000,2257.0,VEG,0.733030204611887
CZ,2001,2347.0,VEG,0.740378548895899
CZ,2002,2411.0,VEG,0.7434474252235584
CZ,2003,2494.0,VEG,0.7514311539620367
CZ,2004,2477.0,VEG,0.7456351595424443
CZ,2005,2394.0,VEG,0.7215189873417721
CZ,2006,2393.0,VEG,0.729795669411406
CZ,2007,2371.0,VEG,0.7270775835633241
CZ,2008,2390.0,VEG,0.7313341493268054
CZ,2009,2400.0,VEG,0.7326007326007326
CZ,2010,2403.0,VEG,0.7335164835164835
CZ,2011,2394.0,VEG,0.7363888034450938
CZ,2012,2393.0,VEG,0.7378970089423373
CZ,2013,2418.0,VEG,0.7426289926289926
CZ,2014,2350.0,VEG,0.7350641226149515
CZ,2015,2231.0,VEG,0.7146060217809097
CZ,2016,2333.0,VEG,0.7202840382834208
DE,2000,2324.0,VEG,0.6966426858513189
DE,2001,2334.0,VEG,0.6940231935771632
DE,2002,2379.0,VEG,0.6941931718704406
DE,2003,2328.0,VEG,0.6867256637168142
DE,2004,2375.0,VEG,0.6962767516857227
DE,2005,2403.0,VEG,0.6965217391304348
DE,2006,2421.0,VEG,0.6984997114829775
DE,2007,2443.0,VEG,0.6926566487099518
DE,2008,2456.0,VEG,0.698322433892522
DE,2009,2441.0,VEG,0.694452347083926
DE,2010,2425.0,VEG,0.6920662100456622
DE,2011,2447.0,VEG,0.6916336913510458
DE,2012,2439.0,VEG,0.6966580976863753
DE,2013,2454.0,VEG,0.7013432409259789
DE,2014,2472.0,VEG,0.6981078791301892
DE,2015,2476.0,VEG,0.6941407345107934
DE,2016,2484.0,VEG,0.6983412988473433
DK,2000,2200.0,VEG,0.664050709326894
DK,2001,2137.0,VEG,0.6407796101949026
DK,2002,2201.0,VEG,0.6525348354580492
DK,2003,2232.0,VEG,0.6676637750523482
DK,2004,2253.0,VEG,0.666173861620343
DK,2005,2114.0,VEG,0.6192149970708846
DK,2006,2202.0,VEG,0.6463164073965365
DK,2007,2253.0,VEG,0.6539912917271408
DK,2008,2125.0,VEG,0.6389055923030668
DK,2009,2159.0,VEG,0.6464071856287426
DK,2010,2175.0,VEG,0.6400824014125956
DK,2011,2135.0,VEG,0.6376941457586619
DK,2012,2167.0,VEG,0.6505553887721405
DK,2013,2173.0,VEG,0.6453816453816453
DK,2014,2149.0,VEG,0.6405365126676602
DK,2015,2109.0,VEG,0.6310592459605027
DK,2016,2101.0,VEG,0.623812351543943
EE,2000,2241.0,VEG,0.7347540983606557
EE,2001,2263.0,VEG,0.7429415627051871
EE,2002,2155.0,VEG,0.7081827144265528
EE,2003,2181.0,VEG,0.7094990240728692
EE,2004,2250.0,VEG,0.7305194805194806
EE,2005,2351.0,VEG,0.7423429112724976
EE,2006,2370.0,VEG,0.7399313143927568
EE,2007,2414.0,VEG,0.7492240844196152
EE,2008,2486.0,VEG,0.7503773015393903
EE,2009,2499.0,VEG,0.746415770609319
EE,2010,2485.0,VEG,0.7507552870090635
EE,2011,2467.0,VEG,0.7500760109455762
EE,2012,2418.0,VEG,0.7481435643564357
EE,2013,2452.0,VEG,0.7537657546879803
EE,2014,2290.0,VEG,0.7133956386292835
EE,2015,2128.0,VEG,0.6710816777041942
EE,2016,2079.0,VEG,0.661680458306811
EL,2000,2732.0,VEG,0.7584675180455303
EL,2001,2795.0,VEG,0.7733812949640287
EL,2002,2832.0,VEG,0.7782357790601814
EL,2003,2801.0,VEG,0.7671870720350589
EL,2004,2887.0,VEG,0.7762839472976607
EL,2005,2754.0,VEG,0.7664903979961035
EL,2006,2619.0,VEG,0.751506456241033
EL,2007,2635.0,VEG,0.7504984334947309
EL,2008,2677.0,VEG,0.7607274793975561
EL,2009,2629.0,VEG,0.7500713266761769
EL,2010,2555.0,VEG,0.742300987797792
EL,2011,2578.0,VEG,0.7522614531660344
EL,2012,2600.0,VEG,0.763807285546416
EL,2013,2598.0,VEG,0.7641176470588236
EL,2014,2621.0,VEG,0.7621401570223902
EL,2015,2613.0,VEG,0.769434628975265
EL,2016,2560.0,VEG,0.7673860911270983
ES,2000,2411.0,VEG,0.7175595238095238
ES,2001,2383.0,VEG,0.7151860744297719
ES,2002,2389.0,VEG,0.7112235784459661
ES,2003,2338.0,VEG,0.7091295116772823
ES,2004,2322.0,VEG,0.7153419593345656
ES,2005,2318.0,VEG,0.7198757763975155
ES,2006,2317.0,VEG,0.7180043383947939
ES,2007,2292.0,VEG,0.711138690660875
ES,2008,2349.0,VEG,0.7322319201995012
ES,2009,2348.0,VEG,0.7326053042121685
ES,2010,2330.0,VEG,0.7320138234370092
ES,2011,2357.0,VEG,0.7384085213032582
ES,2012,2349.0,VEG,0.740308855972266
ES,2013,2356.0,VEG,0.7422810333963453
ES,2014,2315.0,VEG,0.7319000948466645
ES,2015,2324.0,VEG,0.7273865414710485
ES,2016,2402.0,VEG,0.7336591325595602
EU27_2020,2000,2386.0,VEG,0.7025912838633687
EU27_2020,2001,2398.0,VEG,0.7021961932650074
EU27_2020,2002,2405.0,VEG,0.6997381437299971
EU27_2020,2003,2388.0,VEG,0.7011156782149148
EU27_2020,2004,2411.0,VEG,0.7074530516431925
EU27_2020,2005,2404.0,VEG,0.7062279670975323
EU27_2020,2006,2413.0,VEG,0.7074171797126942
EU27_2020,2007,2407.0,VEG,0.7052446527981249
EU27_2020,2008,2420.0,VEG,0.7078093009651945
EU27_2020,2009,2422.0,VEG,0.7083942673296285
EU27_2020,2010,2414.0,VEG,0.7085412386263575
EU27_2020,2011,2425.0,VEG,0.7103104862331576
EU27_2020,2012,2416.0,VEG,0.7116347569955818
EU27_2020,2013,2428.0,VEG,0.7128596594245449
EU27_2020,2014,2408.0,VEG,0.7109536462946561
EU27_2020,2015,2413.0,VEG,0.7086637298091043
EU27_2020,2016,2434.0,VEG,0.7096209912536443
EU28,2000,2384.0,VEG,0.7030374520790328
EU28,2001,2397.0,VEG,0.7023146791678875
EU28,2002,2405.0,VEG,0.7003494467093768
EU28,2003,2385.0,VEG,0.7002348796241926
EU28,2004,2410.0,VEG,0.706123644887196
EU28,2005,2402.0,VEG,0.7046054561454972
EU28,2006,2410.0,VEG,0.705710102489019
EU28,2007,2406.0,VEG,0.7047451669595782
EU28,2008,2423.0,VEG,0.7084795321637427
EU28,2009,2424.0,VEG,0.7089792336940626
EU28,2010,2413.0,VEG,0.7080399061032864
EU28,2011,2426.0,VEG,0.7103953147877013
EU28,2012,2416.0,VEG,0.7112157786282014
EU28,2013,2431.0,VEG,0.7131123496626577
EU28,2014,2407.0,VEG,0.7110782865583456
EU28,2015,2411.0,VEG,0.7082843713278496
EU28,2016,2429.0,VEG,0.7096114519427403
FI,2000,1981.0,VEG,0.6286893049825453
FI,2001,1999.0,VEG,0.63040050457269
