geo_code,time,value,type
EE,2012,72.2,A03
EU27_2020,2012,11909.9,A03
EU28,2012,14061.9,A03
FI,2012,171.0,A03
FR,2012,2212.0,A03
DE,2012,352.0,A03
EL,2012,1066.8,A03
HU,2012,36.3,A03
IE,2012,461.1,A03
IT,2012,1921.1,A03
LV,2012,57.9,A03
LT,2012,44.5,A03
MT,2012,115.6,A03
NL,2012,510.0,A03
PL,2012,130.5,A03
PT,2012,563.4,A03
RO,2012,58.3,A03
SK,2012,5.0,A03
SI,2012,14.2,A03
ES,2012,2752.0,A03
SE,2012,230.0,A03
UK,2012,2152.0,A03
AT,2013,68.9,A03
BE,2013,118.4,A03
BG,2013,37.5,A03
HR,2013,246.8,A03
CY,2013,39.8,A03
CZ,2013,64.9,A03
DK,2013,600.0,A03
EE,2013,73.5,A03
EU27_2020,2013,11697.9,A03
EU28,2013,13898.600000000002,A03
FI,2013,191.0,A03
FR,2013,2244.0,A03
DE,2013,378.0,A03
EL,2013,1020.9,A03
HU,2013,39.6,A03
IE,2013,416.7,A03
IT,2013,1707.7,A03
LV,2013,69.2,A03
LT,2013,53.2,A03
MT,2013,115.9,A03
NL,2013,446.0,A03
PL,2013,149.1,A03
PT,2013,553.0,A03
RO,2013,103.0,A03
SK,2013,13.0,A03
SI,2013,13.5,A03
ES,2013,2695.0,A03
SE,2013,239.3,A03
UK,2013,2200.7,A03
AT,2014,67.6,A03
BE,2014,125.1,A03
BG,2014,46.4,A03
HR,2014,256.8,A03
CY,2014,39.6,A03
CZ,2014,54.4,A03
DK,2014,576.3,A03
EE,2014,72.3,A03
EU27_2020,2014,12120.8,A03
EU28,2014,14549.7,A03
FI,2014,201.0,A03
FR,2014,2297.0,A03
DE,2014,400.0,A03
EL,2014,1030.3,A03
HU,2014,38.6,A03
IE,2014,457.1,A03
IT,2014,1707.9,A03
LV,2014,68.4,A03
LT,2014,125.2,A03
MT,2014,120.5,A03
NL,2014,450.0,A03
PL,2014,149.1,A03
PT,2014,520.5,A03
RO,2014,202.8,A03
SK,2014,41.5,A03
SI,2014,12.9,A03
ES,2014,2839.0,A03
SE,2014,220.5,A03
UK,2014,2428.9,A03
AT,2015,70.5,A03
BE,2015,122.5,A03
